citing_publisher,cited_name,cited_name
Community Literacy Journal,Mary Hamilton,3
Community Literacy Journal,Michael Warner,3
Community Literacy Journal,Michelle Alexander,3
Community Literacy Journal,Mike Rose,3
Community Literacy Journal,Nancy Welch,3
Community Literacy Journal,Nedra Reynolds,3
Community Literacy Journal,Sidney Dobrin,3
Community Literacy Journal,Sidney I. Dobrin,3
Community Literacy Journal,Stephen Parks,3
Community Literacy Journal,Tara J. Yosso,3
Community Literacy Journal,Victoria Purcell-Gates,3
Community Literacy Journal,William Carney,3
Community Literacy Journal,bell hooks,3
Community Literacy Journal,Amy J. Wan,2
Community Literacy Journal,Ana Celia Zentella,2
Community Literacy Journal,Angela Davis,2
Community Literacy Journal,Angela Y. Davis,2
Community Literacy Journal,Ann Folwell Stanford,2
Community Literacy Journal,Ashley J. Holmes,2
Community Literacy Journal,Beverly Moss,2
Community Literacy Journal,Brian Street,2
Community Literacy Journal,Bruce Herzberg,2
Community Literacy Journal,Bruno Latour,2
Community Literacy Journal,Carmen Kynard,2
Community Literacy Journal,Carolyn Miller,2
Community Literacy Journal,Catherine R. Squires,2
Community Literacy Journal,Catherine Schryer,2
Community Literacy Journal,Christian R. Weisser,2
Community Literacy Journal,Christian Weisser,2
Community Literacy Journal,Christopher J. Keller,2
Community Literacy Journal,Cynthia L. Selfe,2
Community Literacy Journal,David Fleming,2
Community Literacy Journal,David Sobel,2
Community Literacy Journal,David W. Baker,2
Community Literacy Journal,David W. Orr,2
Community Literacy Journal,Django Paris,2
Community Literacy Journal,Doreen Massey,2
Community Literacy Journal,Dylan B. Dryer,2
Community Literacy Journal,Eileen E. Schell,2
Community Literacy Journal,Elizabeth Ellsworth,2
Community Literacy Journal,Elizabeth Fleitz,2
Community Literacy Journal,Frank Farmer,2
Community Literacy Journal,Gayatri Spivak,2
Community Literacy Journal,Grace Lee Boggs,2
Community Literacy Journal,Henry A. Giroux,2
Community Literacy Journal,Henry Giroux,2
Community Literacy Journal,Henry Jenkins,2
Community Literacy Journal,Jack Mezirow,2
Community Literacy Journal,James Berlin,2
Community Literacy Journal,Jane Addams,2
Community Literacy Journal,Jason Luther,2
Community Literacy Journal,Jenny Edbauer,2
Community Literacy Journal,Jessamyn Neuhaus,2
Community Literacy Journal,John M. Ackerman,2
Community Literacy Journal,John Trimbur,2
Community Literacy Journal,K. Wayne Yang,2
Community Literacy Journal,Karma R. Chávez,2
Community Literacy Journal,Kathleen Blake Yancey,2
Community Literacy Journal,Kevin Mahoney,2
Community Literacy Journal,Kirk Branch,2
Community Literacy Journal,Krista Ratcliffe,2
Community Literacy Journal,Kristen Perry,2
Community Literacy Journal,Laurie Cella,2
Community Literacy Journal,Laurie JC Cella,2
Community Literacy Journal,Lori Pompa,2
Community Literacy Journal,Luis Moll,2
Community Literacy Journal,Marion Nestle,2
Community Literacy Journal,Mary Louise Pratt,2
Community Literacy Journal,Michael Pollan,2
Community Literacy Journal,Michael S. Wolf,2
Community Literacy Journal,Michelle Comstock,2
Community Literacy Journal,Michelle Fine,2
Community Literacy Journal,Michelle Hall Kells,2
Community Literacy Journal,Nancy Fraser,2
Community Literacy Journal,Nathaniel A. Rivers,2
Community Literacy Journal,Paolo Freire,2
Community Literacy Journal,Patti H. Clayton,2
Community Literacy Journal,Paul Lynch,2
Community Literacy Journal,Paula Matheiu,2
Community Literacy Journal,Phaedra C. Pezzullo,2
Community Literacy Journal,Phyllis Mentzell Ryder,2
Community Literacy Journal,Qwo-Li Driskill,2
Community Literacy Journal,Ralph Cintron,2
Community Literacy Journal,Rhonda Davis,2
Community Literacy Journal,Robert Brooke,2
Community Literacy Journal,Ruth M. Parker,2
Community Literacy Journal,Shirley Brice Heath,2
Community Literacy Journal,Stephanie Vie,2
Community Literacy Journal,Steve Parks,2
Community Literacy Journal,Stuart A. Selber,2
Community Literacy Journal,Suresh Canagarajah,2
Community Literacy Journal,Susan Wells,2
Community Literacy Journal,Ta-Nehisi Coates,2
Community Literacy Journal,Tania D. Mitchell,2
Community Literacy Journal,Thomas Deans,2
Community Literacy Journal,Thomas Rickert,2
Community Literacy Journal,Tiffany Rousculp,2
Community Literacy Journal,Victor Villanueva,2
Community Literacy Journal,Wayne Campbell Peck,2
Community Literacy Journal,Wendy Hinshaw,2
Community Literacy Journal,A Karpovich,1
Community Literacy Journal,A Mattingly,1
Community Literacy Journal,A. Suresh Canagarajah,1
Community Literacy Journal,A.W. Astin,1
Community Literacy Journal,Aaron Smith,1
Community Literacy Journal,Abigail De Kosnik,1
Community Literacy Journal,Abigail Derecho,1
Community Literacy Journal,Abraham Lincoln,1
Community Literacy Journal,Adam Banks,1
Community Literacy Journal,Adam J. P Gaudry,1
Community Literacy Journal,Adrian Wurr,1
Community Literacy Journal,Adriana Briseno,1
Community Literacy Journal,Adrienne Rich,1
Community Literacy Journal,Aimee Afable-Munsuz,1
Community Literacy Journal,Aja Martinez,1
Community Literacy Journal,Alan Firth,1
Community Literacy Journal,Alan M. Wald,1
Community Literacy Journal,Alana Semuels,1
Community Literacy Journal,Alanna Frost,1
Community Literacy Journal,Alastair Pennycook,1
Community Literacy Journal,Alecia Keahbone Gonzales,1
Community Literacy Journal,Alexander Nedd,1
Community Literacy Journal,Alexei V. Zadorojnyi,1
Community Literacy Journal,Alexis Pauline Gumbs,1
Community Literacy Journal,Alfred C. Bartlett,1
Community Literacy Journal,Alice J. Robinson,1
Community Literacy Journal,Alice X. Huang,1
Community Literacy Journal,Alicia García,1
Community Literacy Journal,Alicia Garza,1
Community Literacy Journal,Alicia Gaspar de Alba,1
Community Literacy Journal,Alisa Belzer,1
Community Literacy Journal,Alison P. Kelly,1
Community Literacy Journal,Aliza Belzer,1
Community Literacy Journal,Allan B. I Bernardo,1
Community Literacy Journal,Alma M. García,1
Community Literacy Journal,Althea Eannace Lazzaro,1
Community Literacy Journal,Alvin Toffler,1
Community Literacy Journal,Amanda Crawley,1
Community Literacy Journal,Amanda L. Golbeck,1
Community Literacy Journal,Amelia Camacho,1
Community Literacy Journal,Amy A. Zenger,1
Community Literacy Journal,Amy C. Kimme Heahesser,1
Community Literacy Journal,Amy Devitt,1
Community Literacy Journal,Amy Flowers,1
Community Literacy Journal,Amy J. Devitt,1
Community Literacy Journal,Amy J. Nguyen,1
Community Literacy Journal,Amy Kimme Hea,1
Community Literacy Journal,Amy Schuman,1
Community Literacy Journal,Amílcar Antonio Barreto,1
Community Literacy Journal,Ana Castillo,1
Community Literacy Journal,Ana Fernández Dobao,1
Community Literacy Journal,Ana Franca-Koh,1
Community Literacy Journal,Andalusia Knoll,1
Community Literacy Journal,Andrea Lunsford,1
Community Literacy Journal,Andrea Mubi Brighenti,1
Community Literacy Journal,Andrew E. Monroe,1
Community Literacy Journal,Andrew Sum,1
Community Literacy Journal,Andrew Yang,1
Community Literacy Journal,Aneta Pavlenko,1
Community Literacy Journal,Angel M.Y. Lin,1
Community Literacy Journal,Angela Calabrese-Barton,1
Community Literacy Journal,Angela Cavender Wilson,1
Community Literacy Journal,Angela Maiers,1
Community Literacy Journal,Angie Chabram-Dernersesian,1
Community Literacy Journal,Anita Pomerance,1
Community Literacy Journal,Ann Cvetkovich,1
Community Literacy Journal,Ann E. Green,1
Community Literacy Journal,Ann Freadman,1
Community Literacy Journal,Ann George,1
Community Literacy Journal,Ann Landers,1
Community Literacy Journal,Ann M. Jolly,1
Community Literacy Journal,Ann Watter,1
Community Literacy Journal,Anna Aragno,1
Community Literacy Journal,Anna Charis Plemons,1
Community Literacy Journal,Anna Hirsch,1
Community Literacy Journal,Anna Poletti,1
Community Literacy Journal,Anna Tsing,1
Community Literacy Journal,Anne Berthoff,1
Community Literacy Journal,Anne Bower,1
Community Literacy Journal,Anne E. Jamison,1
Community Literacy Journal,Anne Freadman,1
Community Literacy Journal,Anne L. Bower,1
Community Literacy Journal,Anne Lamott,1
Community Literacy Journal,Anne Ruggles Gere,1
Community Literacy Journal,Anne Winter,1
Community Literacy Journal,Anselm Strauss,1
Community Literacy Journal,Anthony J. Liddicoat,1
Community Literacy Journal,Anthony V. Manzo,1
Community Literacy Journal,Anthony Victoria,1
Community Literacy Journal,Antonio Gramsci,1
Community Literacy Journal,Arnetha F. Ball,1
Community Literacy Journal,Arran Gare,1
Community Literacy Journal,Arthur K. Spears,1
Community Literacy Journal,Arthur Robert Jensen,1
Community Literacy Journal,Arthur W. Frank,1
Community Literacy Journal,Ashley E. Lucas,1
Community Literacy Journal,Ashley J. Barner,1
Community Literacy Journal,Associates ,1
Community Literacy Journal,Audre Lorde,1
Community Literacy Journal,Augusto Boal,1
Community Literacy Journal,Avery Dame,1
Community Literacy Journal,B. Allan Quigley,1
Community Literacy Journal,B. Cole,1
Community Literacy Journal,B.A. Israel,1
Community Literacy Journal,Barbara A. Holland,1
Community Literacy Journal,Barbara A. Israel,1
Community Literacy Journal,Barbara Foley,1
Community Literacy Journal,Barbara Jacoby,1
Community Literacy Journal,Barbara McKean,1
Community Literacy Journal,Barbara Schneider,1
Community Literacy Journal,Barnett Berry,1
Community Literacy Journal,Barry A. Farber,1
Community Literacy Journal,Barry A. Kosmin,1
Community Literacy Journal,Barry Weiss,1
Community Literacy Journal,Bell Hooks,1
Community Literacy Journal,Ben Durant,1
Community Literacy Journal,Ben Kuebrich,1
Community Literacy Journal,Bent Flyvbjerg,1
Community Literacy Journal,Bernadette Marie Calafell,1
Community Literacy Journal,Beth Cross,1
Community Literacy Journal,Beth Godbee,1
Community Literacy Journal,Beth Kanter,1
Community Literacy Journal,Betul C. Ozkan,1
Community Literacy Journal,Bill Cope,1
Community Literacy Journal,Bill Molisen,1
Community Literacy Journal,Bob Faust,1
Community Literacy Journal,Bobby Rampey,1
Community Literacy Journal,Bonnie Nardi,1
Community Literacy Journal,Brenda Jo Brueggemann,1
Community Literacy Journal,Brenton D. Faber,1
Community Literacy Journal,Brené Brown,1
Community Literacy Journal,Brian Holmes,1
Community Literacy Journal,Bridget Murray,1
Community Literacy Journal,Bridget O'Rourke,1
Community Literacy Journal,Brooke Dojny,1
Community Literacy Journal,Bruce Horner,1
Community Literacy Journal,Bryan R. Warnick,1
Community Literacy Journal,C. Daniel Batson,1
Community Literacy Journal,C. Fearon,1
Community Literacy Journal,C. Lee Harrington,1
Community Literacy Journal,C. Salisbury,1
Community Literacy Journal,C.A. Bowers,1
Community Literacy Journal,Camille Bacon-Smith,1
Community Literacy Journal,Candace Spigelman,1
Community Literacy Journal,Carl Jung,1
Community Literacy Journal,Carlos G. Vélez-Ibáñez,1
Community Literacy Journal,Carmen Luke,1
Community Literacy Journal,Carmen Solomon-Fears,1
Community Literacy Journal,Carola Suárez-Orozco,1
Community Literacy Journal,Caroline Dadas,1
Community Literacy Journal,Caroline E. Heller,1
Community Literacy Journal,Caroline Wang,1
Community Literacy Journal,Caroline Wolf Harlow,1
Community Literacy Journal,Carolyn Calloway-Thomas,1
Community Literacy Journal,Carolyn Talarr,1
Community Literacy Journal,Cassie Foss,1
Community Literacy Journal,Catherine Compton-Lilly,1
Community Literacy Journal,Catherine Hobbs Peaden,1
Community Literacy Journal,Catherine J. Nash,1
Community Literacy Journal,Catherine M. Mazak,1
Community Literacy Journal,Catherine Prendergast,1
Community Literacy Journal,Cathy J. Cohen,1
Community Literacy Journal,Cecilia Ayón,1
Community Literacy Journal,Cesar Guadalupe,1
Community Literacy Journal,Chalon Emmons,1
Community Literacy Journal,Chana Etengoff,1
Community Literacy Journal,Charlene Haddock Seigfried,1
Community Literacy Journal,Charles Pulliam-Moore,1
Community Literacy Journal,Charles Watters,1
Community Literacy Journal,Charlie Tyson,1
Community Literacy Journal,Cherríe Moraga,1
Community Literacy Journal,Cheryl Geisler,1
Community Literacy Journal,Cheryl Glenn,1
Community Literacy Journal,Cheryl L. Somers,1
Community Literacy Journal,Cheryl Morgan,1
Community Literacy Journal,Cheryl S. Lee,1
Community Literacy Journal,Chris Anson,1
Community Literacy Journal,Chris Crass,1
Community Literacy Journal,Chris Wilson,1
Community Literacy Journal,Christian M. Matthiessen,1
Community Literacy Journal,Christiane Donahue,1
Community Literacy Journal,Christina Matthiesen,1
Community Literacy Journal,Christina Zarcadoolas,1
Community Literacy Journal,Christine Fuentes,1
