citing_publisher,cited_name,cited_total
CCC,Mike Rose,1
CCC,Mike Torbe,1
CCC,Mike Urban,1
CCC,Mikhail Bakhtin,1
CCC,Miles A. Kimball,1
CCC,Mindert Eiting,1
CCC,Miriam Horne,1
CCC,Miriam Moore,1
CCC,Miriam Posner,1
CCC,Misa Matsuda Personal,1
CCC,Missy Watson,1
CCC,Monica Sitt-Bergh,1
CCC,Monica Stitt Berg,1
CCC,Monique Saint Martin,1
CCC,Morton Shapiro,1
CCC,Muriel SayvilleTroike,1
CCC,Myke Fulton,1
CCC,Nan Johnson,1
CCC,Nancy Burton,1
CCC,Nancy Morrow,1
CCC,Nancy Roundy Blyler,1
CCC,Nancy S. Thompson,1
CCC,Nancy Thompson,1
CCC,Nancy Vogt,1
CCC,Nancy Welch,1
CCC,Nandini Assar,1
CCC,Natalie Barnes,1
CCC,Natalie Sabadish,1
CCC,Natan Sznaider,1
CCC,Natasha Artemeva,1
CCC,NationalTaskForceonCivicLearningandDemocraticEngagement. nan,1
CCC,Neal Lerner,1
CCC,Ned Rossiter,1
CCC,Nedra Reynolds,1
CCC,Nelson Graff,1
CCC,Nicholas Finio,1
CCC,Nicholas Mauriello,1
CCC,Nick C. Ellis,1
CCC,Nicola J. Marley,1
CCC,Nicolette Mercer Clement,1
CCC,Norman Unrau,1
CCC,Noz Urbina,1
CCC,Nshindi G. Mulamba,1
CCC,Oberlin College students,1
CCC,Olga Solovova,1
CCC,P. Karen Murphy,1
CCC,Pam Johnson,1
CCC,Pamela A. Havice,1
CCC,Pamela Flash,1
CCC,Pat Belanoff,1
CCC,Pat D’Arcy,1
CCC,Pat Schnack,1
CCC,Pat Smart,1
CCC,Patricia A. Dunn,1
CCC,Patricia Bizzell,1
CCC,Patricia Cohen,1
CCC,Patricia Ericsson,1
CCC,Patricia Harkin,1
CCC,Patricia J. Campbell,1
CCC,Patricia Stock,1
CCC,Patrick Onghena,1
CCC,Patrick Smith,1
CCC,Patrik Svensson,1
CCC,Paul Butler,1
CCC,Paul G. Curran,1
CCC,Paul Gestwicki,1
CCC,Paul J. Feltovich,1
CCC,Paul Jaegar,1
CCC,Paul Kei Matsuda,1
CCC,Paul LeBlanc,1
CCC,Paul Matthews,1
CCC,Paul Teske,1
CCC,Paula Carlino,1
CCC,Paula L. Domenici,1
CCC,Paula Rosinski,1
CCC,Pauline Nugent,1
CCC,Peggy O'Neill,1
CCC,Peggy O’Neil,1
CCC,Peggy Woods,1
CCC,Perry Deess,1
CCC,Peter Burke,1
CCC,Peter England,1
CCC,Peter Jones,1
CCC,Peter Mortenson,1
CCC,Peter R. White,1
CCC,Peter Smagorinsky,1
CCC,Peter Smith,1
CCC,Philip Anderson,1
CCC,Philip M. Anderson,1
CCC,Philip M. McCarthy,1
CCC,Phillip Anderson,1
CCC,Pierre Bourdieu,1
CCC,Polly Parker,1
CCC,Print Emens,1
CCC,Päivi Tynjälä,1
CCC,Qin Zhang,1
CCC,R.S. Woodworth,1
CCC,Rachael W. Shah,1
CCC,Rachel Golberg,1
CCC,Rachel Goldberg,1
CCC,Rachel Goldberg Anis Bawarshi,1
CCC,Rachel Riedner,1
CCC,Rachel Spilka,1
CCC,Rachel Swords,1
CCC,Rahel Anne Bailie,1
CCC,Randall Popken,1
CCC,Raphael D. Rose,1
CCC,Raymie E. McKerrow,1
CCC,Raymond C. Hawkins,1
CCC,Rebecca Cox,1
CCC,Rebecca J. Rickly,1
CCC,Rebecca Jacobsen,1
CCC,Rebecca Nowacek,1
CCC,Rebecca Powell,1
CCC,Rebecca S. Nowacek,1
CCC,Rebecca Zantjer,1
CCC,Rebekah Colby,1
CCC,Rebekka Andersen,1
CCC,Regina L.Garza Mitchell,1
CCC,Reichert Powell,1
CCC,Rekha Chopra,1
CCC,Rich Rice,1
CCC,Richard A. Swanson,1
CCC,Richard Blot,1
CCC,Richard C. Gebhardt,1
CCC,Richard E. Young,1
CCC,Richard H. Haswell,1
CCC,Richard J. Stiggins,1
CCC,Richard Johnson,1
CCC,Richard L. Coulson,1
CCC,Richard Langham,1
CCC,Richard Light,1
CCC,Richard Miller,1
CCC,Richard Morris,1
CCC,Richard Rodriguez,1
CCC,Richard Young,1
CCC,Rita J. Kirshstein,1
CCC,Rita Kirshstein,1
CCC,Rita Malenczyk,1
CCC,Robbin D. Crabtree,1
CCC,Robert Ackerman,1
CCC,Robert Atwan,1
CCC,Robert Bridges,1
CCC,Robert Evans,1
CCC,Robert J. Sternberg,1
CCC,Robert J. Wallender,1
CCC,Robert Krut,1
CCC,Robert Morse,1
CCC,Robert Parker,1
CCC,Rodney R. Cocking,1
CCC,Roger Thompson,1
CCC,Rogina L. Scott,1
CCC,RolCarter ,1
CCC,Rom Harré,1
CCC,Rory Ong,1
CCC,RosalynCollings Eves,1
CCC,Rose Gubele,1
CCC,Rosemary S. Caffarealla,1
CCC,Roxanne Dunbar Ortiz,1
CCC,Roxanne M. Cullen,1
CCC,Roy Rosenzweig,1
CCC,Russel K. Durst,1
CCC,Ruth Greenberg,1
CCC,Ruth Overman Fischer,1
CCC,Ryan Weber,1
CCC,Sally Ann Hudson,1
CCC,Sally M. Oran,1
CCC,Sallyanne H. Fitzgerald,1
CCC,Sam J. Racine,1
CCC,Samantha Blackmon,1
CCC,Samantha NeCamp,1
CCC,Samantha SendaCook,1
CCC,Samuel Dunietz,1
CCC,Samuel Messick,1
CCC,Samuel R. Sommers,1
CCC,Sandra Jones,1
CCC,Sara Bachman Hammig,1
CCC,Sara Biggs Chaney,1
CCC,Sarah Bowles,1
CCC,Sarah Harasym,1
CCC,Sarah Kendall,1
CCC,Sarah Perrault,1
CCC,Sarah Ryan,1
CCC,Sarah Stanley,1
CCC,Saranna Thornton,1
CCC,Satya Mohanty,1
CCC,Scott A. Crossley,1
CCC,Scott De Wolfe,1
CCC,Scott Herndon,1
CCC,Scott Lloyd DeWitt,1
CCC,Scott Miller,1
CCC,Sean Williams,1
CCC,SenateCommittee StudentEnglish,1
CCC,Shane Borrowman,1
CCC,Shanna Smith Jaggars,1
CCC,Shannon Madden,1
CCC,Sharon Calhoon,1
CCC,Sharon Crowley,1
CCC,Sharon Gibson,1
CCC,Sharon James McGee,1
CCC,Shaun Slattery,1
CCC,Shawn P. Apostel,1
CCC,Sheila Carter-Tod,1
CCC,Sherry Rankins-Robertson,1
CCC,Shevaun Watson,1
CCC,Shi Zhu,1
CCC,Shirley Brice Heath,1
CCC,Shirley K. Rose,1
CCC,Shirley Rose,1
CCC,Shu-Wen Lan,1
CCC,Shuhong Li,1
CCC,Sibylle Gruber,1
CCC,Signithia Fordham,1
CCC,Silvia M. Bigatti,1
CCC,Siva Vaidhyanathan,1
CCC,Smith Taylor,1
CCC,Sonja Wiedenhaupt,1
CCC,Sophia Leong,1
CCC,Sousan Arafeh,1
CCC,South Hadley,1
CCC,Spike Lee,1
CCC,Staci Perryman-Clark,1
CCC,Standing Bear,1
CCC,Stanley Fish,1
CCC,Stanley Scarpati,1
CCC,Starke Meyerring,1
CCC,Stefan Eriksson,1
CCC,Stephanie Lindemann,1
CCC,Stephanie Vanderslice,1
CCC,Stephen C. Levinson,1
CCC,Stephen J. Rose,1
CCC,Stephen L. Carr,1
CCC,Stephen Powell,1
CCC,Stephen R. Mandell,1
CCC,Stephen Robertson,1
CCC,Stephen Shane,1
CCC,Stephen Witte,1
CCC,Sterling A. Brown,1
CCC,Steve Fisher,1
CCC,Steve Fox,1
CCC,Steve Parks,1
CCC,Steven A. Siegelbaum,1
CCC,Steven Mailloux,1
CCC,Steven R. Sabat,1
CCC,Stig Johansson,1
CCC,StrikeDebtandOccupyWallStreet nan,1
CCC,Stuart A. Selber,1
CCC,Stuart Blythe,1
CCC,Stuart Greene,1
CCC,Stuart M. Keeley,1
CCC,Stuart Selber,1
CCC,Sue Doe,1
CCC,Sunny Hyon,1
CCC,Suresh Canagarajah,1
CCC,Susan Conrad,1
CCC,Susan H. Delagrange,1
CCC,Susan Leigh Star,1
CCC,Susan M.,1
CCC,Susan MacDonald,1
CCC,Susan McLeod,1
CCC,Susan Robbins Wolfe,1
CCC,Susan Searls Giroux,1
CCC,Susan Wright,1
CCC,Susan Wyche-Smith,1
CCC,Susanna Thornton,1
CCC,Sylvia Holladay-Hicks,1
CCC,Syracuse U. Diss,1
CCC,T.A. Fishman,1
CCC,T.C.Niemann Shiang Tien,1
CCC,Talene Palvetzian,1
CCC,Tamar Chute,1
CCC,Tamar Lewin,1
CCC,Tamara Francis,1
CCC,Tamara Wilder,1
CCC,Tamsin Haggis,1
CCC,Tara McPherson,1
CCC,Tarez Samra Graban,1
CCC,Tatiana Teslenko,1
CCC,Tatsuya Taguchi,1
CCC,Ted Blake,1
CCC,Ted Lardner,1
CCC,Ted Mellnik,1
CCC,Teresa Redd,1
CCC,Teri Chavkin,1
CCC,Terry M. Zawacki,1
CCC,Terry Moe,1
CCC,Terry Shinn,1
CCC,Theo Leeuwen,1
CCC,Theresa Castaldi,1
CCC,Theresa Garvin,1
CCC,Theresa Hyland,1
CCC,Theresa J. Enos,1
CCC,Theresa Jarnagin Enos,1
CCC,Theresa Lillis,1
CCC,Therese Kuhs,1
CCC,Thomas Bailey,1
CCC,Thomas Barker,1
CCC,Thomas C. Ormerod,1
CCC,Thomas Dublin,1
CCC,Thomas Hajduk,1
CCC,Thomas Kent,1
CCC,Thomas M. Jessell,1
CCC,Thomas N. Huckin,1
CCC,Tia Scoffield Bowen,1
CCC,Tiffany Rousculp,1
CCC,Timothy Dore,1
CCC,Timothy Leinbach,1
CCC,Todd I. Lubart,1
CCC,Tom Sura,1
CCC,Tony Silva,1
CCC,Tony W. Cawthon,1
CCC,Tony Wolk,1
CCC,Tracey E Smith,1
CCC,Tracey Pilkerton Cairnie,1
CCC,Tuhiwai Smith,1
CCC,Ty Hollett,1
CCC,Tyrell Brent Fenn,1
CCC,U. Nebraska P,1
CCC,UnitedStates.NationalCommissiononExcellenceinEducation nan,1
CCC,UnitedStatesDeptofLabor.WageandHourDivision nan,1
CCC,V. Moret Bonillo,1
CCC,Valerie Kinloch,1
CCC,Van Ittersum,1
CCC,Vander Lei,1
CCC,Vander Wal,1
CCC,Vershawn Young,1
CCC,Victoria Clarke,1
CCC,Victoria Stein,1
CCC,Vijay Bhatia,1
CCC,Vincent N. Pham,1
CCC,Virginia Johnson Anderson,1
CCC,Walter Mignolo,1
CCC,Wayne Camara,1
CCC,Wayne J. Camara,1
CCC,Wayne P. Thomas,1
CCC,Wendy B. Sharer,1
CCC,Wendy Sharer,1
CCC,Whitney Myers,1
CCC,William H. Thelin,1
CCC,William H. Zywiak,1
CCC,William Hart-Davidson,1
CCC,William J,1
CCC,William P. Banks,1
CCC,William Thomas,1
CCC,William Turkel,1
CCC,William Ury,1
CCC,William W. Doe,1
CCC,Wolff-Michael Roth,1
CCC,Woranon Sitajalabhorn,1
CCC,Writing Project,1
CCC,Xiaoye You,1
CCC,Yameng Liu,1
CCC,Yi-Huey Guo,1
CCC,Yusuf Khoury,1
CCC,Zhang Liang,1
CCC,andAnthony Ciccone,1
CCC,andMaureen Fitzsimmons,1
CCC,andOctavia Haure,1
CCC,associates ,1
CCC,bonnie lenore kyburz,1
CCC,by James R.Walker Ritual,1
CCC,ed. ,1
CCC,nan CCCCCommitteeonAssessment,1
CCC,nan Quintilian,1
CCC,with Doug Lederman Scott Jaschik,1
College English,Andrea Lunsford,7
College English,Deborah Brandt,7
College English,Jacqueline Jones Royster,7
College English,John Trimbur,7
College English,Sharon Crowley,7
College English,Bronwyn Williams,6
College English,Bruce Horner,6
College English,Carolyn Miller,6
College English,David Gold,6
College English,Elizabeth Wardle,6
College English,Ellen Cushman,6
College English,Gesa E. Kirsch,6
College English,Jessica Enoch,6
College English,Jody Shipka,6
College English,John Duffy,6
College English,Keith Gilyard,6
College English,Kristine Hansen,6
College English,Linda Adler-Kassner,6
College English,Malea Powell,6
College English,Maxine Hairston,6
College English,Michel Foucault,6
College English,Mike Rose,6
College English,Min-Zhan Lu,6
College English,Nancy Welch,6
College English,Robert Connors,6
College English,Shirley Brice Heath,6
College English,Susan Wells,6
College English,Victor Villanueva,6
College English,Wendy Hesford,6
College English,bell hooks,6
College English,A. Suresh Canagarajah,5
College English,Alastair Pennycook,5
College English,Anis Bawarshi,5
College English,Anne Ruggles Gere,5
College English,Brian Street,5
College English,Bruno Latour,5
College English,Catherine Prendergast,5
College English,Cheryl Glenn,5
College English,Cynthia L. Selfe,5
College English,Cynthia Selfe,5
College English,David Bartholomae,5
College English,David Fleming,5
College English,David Smit,5
College English,Deborah Mutnick,5
College English,Edward Said,5
College English,Geneva Smitherman,5
College English,Gloria Anzaldúa,5
College English,Gretchen Flesher Moon,5
College English,Harvey Graff,5
College English,James Berlin,5
College English,James Gee,5
College English,James Purdy,5
College English,Jeffrey Ringer,5
College English,Jonathan Alexander,5
College English,Joseph Harris,5
College English,Juan Guerra,5
College English,Judith Butler,5
College English,Kathleen Blake Yancy,5
College English,Kelly Ritter,5
College English,Laura Micciche,5
College English,Liz Rohan,5
College English,Lynn Bloom,5
College English,Marc Bousquet,5
College English,Marilyn Cooper,5
College English,Patricia Bizzell,5
College English,Paulo Freire,5
College English,Peter Elbow,5
College English,Richard Haswell,5
College English,Sara Ahmed,5
College English,Scott Lyons,5
College English,Shari Stenberg,5
College English,Sidney Dobrin,5
College English,Susan Jarratt,5
College English,Susan Miller,5
College English,Vershawn Young,5
College English,Walter Mignolo,5
College English,bonnie lenore kyburz,5
College English,Aja Y. Martinez,4
College English,Albert Kitzhaber,4
College English,Amy Devitt,4
College English,Amy Wan,4
College English,Byron Hawk,4
College English,Charles Bazerman,4
College English,Christiane Donahue,4
College English,Clay Spinuzzi,4
College English,Debra Hawhee,4
College English,Eileen Schell,4
College English,Elaine Richardson,4
College English,Eli Goldblatt,4
College English,Gunther Kress,4
College English,Harriet Malinowitz,4
College English,Ira Shor,4
College English,J. Stuckey,4
College English,James Slevin,4
College English,James Zebroski,4
College English,Jane Bennett,4
College English,Jane Greer,4
College English,Janine Solberg,4
College English,Jordynn Jack,4
College English,Kathleen Stewart,4
College English,Kenneth Burke,4
College English,Krista Ratcliffe,4
College English,Laurie Grobman,4
College English,Linda Flower,4
College English,Lisa Ede,4
College English,Lisa Mastrangelo,4
College English,Lizabeth Rand,4
College English,Lucille Schultz,4
College English,Mary Hamilton,4
College English,Mary Kalantzis,4
College English,Michael-John DePalma,4
College English,Morris Young,4
College English,Neal Lerner,4
College English,Nedra Reynolds,4
College English,Patrick Sullivan,4
College English,Paul Kei Matsuda,4
College English,Paul Matsuda,4
College English,Paul Prior,4
College English,Paula Mathieu,4
College English,Peter Mortensen,4
College English,Raymond Williams,4
College English,Rebecca Nowacek,4
College English,Richard Ohmann,4
College English,Ryan P. Weber,4
College English,Samantha NeCamp,4
College English,Shannon Carter,4
College English,Shirley Logan,4
College English,Stephen Parks,4
College English,Steven Fraiberg,4
College English,Suzanne Bordelon,4
College English,Thomas Deans,4
College English,Tony Scott,4
College English,Wendy Sharer,4
College English,A. Knoblauch,3
College English,Alexis Ramsey-Tobienne,3
College English,Amy Goodburn,3
College English,Amy Robillard,3
College English,Angela Haas,3
College English,Anne Wysocki,3
College English,Anthony Giddens,3
College English,Arthur Applebee,3
College English,Barbara Biesecker,3
College English,Beth Daniell,3
College English,Beverly Moss,3
College English,Braj Kachru,3
College English,Brian Massumi,3
College English,Bruce McComiskey,3
College English,Catherine Lamb,3
College English,Cathy Davidson,3
College English,Charlotte Hogg,3
College English,Chris Anderson,3
College English,Chris Gallagher,3
College English,Christie Toth,3
College English,Christine Tardy,3
College English,Cornel West,3
College English,Damián Baca,3
College English,David Harvey,3
College English,David R. Russell,3
College English,Diana George,3
College English,Donna LeCourt,3
College English,Donna Strickland,3
College English,Doug Hesse,3
College English,Douglas Downs,3
College English,Douglas Hesse,3
College English,Duane Roen,3
College English,Dylan Dryer,3
College English,Edward Corbett,3
College English,Elizabeth VanderLei,3
College English,Ernest Boyer,3
College English,Frank Mott,3
College English,Gail E. Hawisher,3
College English,Gayatri Spivak,3
College English,Geoffrey Sirc,3
College English,Gerald Graff,3
College English,Glenn Blalock,3
College English,Glynda Hull,3
College English,Gregory J. Seigworth,3
College English,Holly Hassel,3
College English,Howard Tinberg,3
College English,Jacqueline Rhodes,3
College English,James Crosswhite,3
College English,James E. Porter,3
College English,James H. Conrad,3
College English,Janet Emig,3
College English,Janet Giltrow,3
College English,Jason Palmeri,3
College English,Jay Dolmage,3
College English,Jay Jordan,3
College English,Jean Bessette,3
College English,Jean C. Williams,3
College English,Jeffrey Walker,3
College English,Jenny Rice,3
College English,Jim Ridolfo,3
College English,Joanne Baird Giordano,3
College English,Johannes Wagner,3
College English,John Boe,3
College English,John Brereton,3
College English,John Gage,3
College English,John M. Ackerman,3
College English,Johndan Johnson-Eilola,3
College English,José Muñoz,3
College English,Juanita Smart,3
College English,Judith Halberstam,3
College English,Julie Christoph,3
College English,Julie Lindquist,3
College English,Kara Taczak,3
College English,Katherine Sohn,3
College English,Kathleen Blake Yancey,3
College English,Kathy Charmaz,3
College English,Katie Clinton,3
College English,Kenneth Bruffee,3
College English,Kim Donehower,3
College English,Kristie Fleckenstein,3
College English,Kristine Johnson,3
College English,Lawrence Prelli,3
College English,Lindal Buchanan,3
College English,Louis-Jean Calvet,3
College English,Lucie Olbrechts-Tyteca,3
College English,Lynn Worsham,3
College English,Lynée Gaillet,3
College English,M.M. Bakhtin,3
College English,Marcia Curtis,3
College English,Margaret Syverson,3
College English,Marilyn Sternglass,3
College English,Mary Soliday,3
College English,Matthew Vetter,3
College English,Maureen Goggin,3
College English,Michael Warner,3
College English,Mina Shaughnessy,3
College English,Nancy Sommers,3
College English,Pamela VanHaitsma,3
College English,Patricia Collins,3
College English,Pierre Bourdieu,3
College English,Priscilla Perkins,3
College English,Ralph Cintron,3
College English,Rebecca Leonard,3
College English,Robert Phillipson,3
College English,Robert Scott,3
College English,Roland Barthes,3
College English,Roz Ivanič,3
College English,Sarah Hallenbeck,3
College English,Shanna Smith Jaggars,3
College English,Stephen L. Carr,3
College English,Susan Sontag,3
College English,Tarez Graban,3
College English,Theresa Lillis,3
College English,Thomas Rickert,3
College English,Wayne Booth,3
College English,Wendy Hayden,3
College English,William Banks,3
College English,Aaron Smith,2
College English,Adrienne Rich,2
College English,Alan Firth,2
College English,Alanna Frost,2
College English,Alasdair MacIntyre,2
College English,Alexis Ramsey,2
College English,Allan Luke,2
College English,Amy Kaplan,2
College English,Amy Lueck,2
College English,Andrea A. Lunsford,2
College English,Andrea Riley-Mukavetz,2
College English,Angela Rounsaville,2
College English,Anicca Cox,2
College English,Ann Berthoff,2
College English,Ann Cvetkovich,2
College English,Ann Feldman,2
College English,Ann Jurecic,2
College English,Ann Penrose,2
College English,Anne Freadman,2
College English,Anne-Marie Pedersen,2
College English,Anthony Paré,2
College English,Antonio Damasio,2
College English,Antonio Gramsci,2
College English,Aristotle,2
College English,Asao Inoue,2
College English,Audre Lorde,2
College English,Barbara Gleason,2
College English,Barbara L'Eplattenier,2
College English,Barbara Mirel,2
College English,Barbara Solomon,2
College English,Ben Anderson,2
College English,Ben Kuebrich,2
College English,Ben Rampton,2
College English,Brenda Brueggemann,2
College English,Brian Huot,2
College English,Brian Jackson,2
College English,Brian V. Street,2
College English,Bruce Herzberg,2
College English,Cara Finnegan,2
College English,Carmen Kynard,2
College English,Carol Mattingly,2
College English,Carolyn Leste Law,2
College English,Carolyn Steedman,2
College English,Casey Boyle,2
College English,Catherine Schryer,2
College English,Charles Morris,2
College English,Charlotte Linde,2
College English,Christian R. Weisser,2
College English,Christian Weisser,2
College English,Christina Haas,2
College English,Christine R. Farris,2
College English,Claire Kramsch,2
College English,Collin Brooke,2
College English,Cristina Ramirez,2
College English,Cynthia Lewiecki-Wilson,2
College English,Cynthia Lewis,2
College English,Dana Anderson,2
College English,Dana Elder,2
College English,Daniel Anderson,2
College English,Danielle Allen,2
College English,David Coogan,2
College English,David Crystal,2
College English,David Downing,2
College English,David J. Coogan,2
College English,David Nielsen,2
College English,David Seitz,2
College English,David Wallace,2
College English,David Zarefsky,2
College English,Derald Sue,2
College English,Donald Lazere,2
College English,Donald Murray,2
College English,Donna Haraway,2
College English,Doug Brent,2
College English,Durbin Feeling,2
College English,Dwight Atkinson,2
College English,Dànielle Nicole DeVoss,2
College English,E. Reid,2
College English,Ed Nagelhout,2
College English,Edward M. White,2
College English,Edward White,2
College English,Eileen E. Schell,2
College English,Elaine Maimon,2
College English,Elenore Long,2
College English,Eli Dresner,2
College English,Elizabeth Brunner,2
College English,Elizabeth Flynn,2
College English,Eric Leake,2
College English,Erika Lindemann,2
College English,Erin Rand,2
College English,Ernest Stromberg,2
College English,Etienne Wenger,2
College English,Evan Watkins,2
College English,Eve Sedgwick,2
College English,Faith Kurtyka,2
College English,Frank Farmer,2
College English,Frank Gilyard,2
College English,Frankie Condon,2
College English,Frederick Rudolph,2
College English,Félix Guattari,2
College English,Gail Shuck,2
College English,Gary Becker,2
College English,George Marsden,2
College English,Gerald Hauser,2
College English,Glen Pettigrove,2
College English,Greg Myers,2
College English,Gregory Clark,2
College English,Harriet Beecher Stowe,2
College English,Harry Denny,2
College English,Heather Ostman,2
College English,Heather Thomson-Bunn,2
College English,Heidi McKee,2
College English,Helen Rothschild Ewald,2
College English,Henrietta Rix Wood,2
College English,Henrietta Wood,2
College English,Henry Jenkins,2
College English,Henry Shapiro,2
College English,Homi Bhabha,2
College English,Hunter R. Boylan,2
College English,Immanuel Kant,2
College English,Iris Young,2
College English,Irvin Peckham,2
College English,J.K. Gibson-Graham,2
College English,Jack Selzer,2
College English,James Kinneavy,2
College English,James Porter,2
College English,James Tyner,2
College English,Jan Blommaert,2
College English,Jane Donawerth,2
College English,Jason Swarts,2
College English,Jeanette Harris,2
College English,Jeanne Gunner,2
College English,Jeff Klausman,2
College English,Jeff Smith,2
College English,Jeff Sommers,2
College English,Jeffrey Andelora,2
College English,Jeffrey Grabill,2
College English,Jennifer Beech,2
College English,Jennifer Clary-Lemon,2
College English,Jennifer M. Santos,2
College English,Jennifer Sano-Franchini,2
College English,Jenny Edbauer,2
College English,Jessie Moore,2
College English,Joanne Diaz,2
College English,Joddy Murray,2
College English,Jodi Byrd,2
College English,Johanna Drucker,2
College English,John Berger,2
College English,John Dewey,2
College English,John J. Ruszkiewicz,2
College English,John Muckelbauer,2
College English,John Saltmarsh,2
College English,John Schilb,2
College English,John Swales,2
College English,John Thompson,2
College English,Johnathon Mauk,2
College English,Josipa Roksa,2
College English,Judith Scott-Clayton,2
College English,Julie Bokser,2
College English,K.J. Rawson,2
College English,Karen Kopelson,2
College English,Karen Press,2
College English,Karen Rowan,2
College English,Karlyn Campbell,2
College English,Kate Theimer,2
College English,Kate Vieira,2
College English,Katherine Adams,2
College English,Katherine Haake,2
College English,Kathleen A. Boardman,2
College English,Katrina Powell,2
College English,Keith Kroll,2
College English,Ken Hyland,2
College English,Kim Owens,2
College English,Kimberlé Crenshaw,2
College English,Kirk Branch,2
College English,Kristin Arola,2
College English,Laurie Cella,2
College English,Lawrence Rosenfield,2
College English,Leigh Jones,2
College English,Leon Litwack,2
College English,Lester Faigley,2
College English,Liane Robertson,2
College English,Linda Alcoff,2
College English,Linda Brodkey,2
College English,Linda Smith,2
College English,Lisa King,2
College English,Lisa S. Mastrangelo,2
College English,Lisa Shaver,2
College English,Lloyd Bitzer,2
College English,Lois Agnew,2
College English,Louise Phelps,2
College English,Lucille M. Schultz,2
College English,Margaret Himley,2
College English,Marguerite Helmers,2
College English,Mark Bauerlein,2
College English,Mark Johnson,2
College English,Mark Reynolds,2
College English,Mark Rose,2
College English,Mark Taylor,2
College English,Marshall McLuhan,2
College English,Martin Jay,2
College English,"MartinLuther,Jr King",2
College English,Mary Cain,2
College English,Mary Jane Curry,2
College English,Mary Pratt,2
College English,Mary Walsh,2
College English,Maurice Charland,2
College English,Melanie Yergeau,2
College English,Melissa Ianetta,2
College English,Melody Bowdon,2
College English,Michael Bérubé,2
College English,Michael Carter,2
College English,Michael Cole,2
College English,Michael MacDonald,2
College English,Michael McLeod,2
College English,Michael Spooner,2
College English,Michael Zweig,2
College English,Michel DeCerteau,2
College English,Michelle Eodice,2
College English,Mikhail Bakhtin,2
College English,Muriel Harris,2
College English,Mya Poe,2
College English,N. Hayles,2
College English,Nan Johnson,2
College English,Nancy Grimm,2
College English,Nell Pickett,2
College English,Patricia Sullivan,2
College English,Patsy Jefferson,2
College English,Paul Fain,2
College English,Paul Hopper,2
College English,Paul Lynch,2
College English,Paul Stob,2
College English,Peggy O'Neill,2
College English,Phyllis Ryder,2
College English,Ray Land,2
College English,Raúl Sánchez,2
College English,Rebecca Lorimer Leonard,2
College English,Rebecca Moore Howard,2
College English,Rebecca Powell,2
College English,Richard Fulkerson,2
College English,Richard Marback,2
College English,Richard McNabb,2
College English,Richard Miller,2
College English,Richard Selfe,2
College English,Risa Applegarth,2
College English,Robert Eddy,2
College English,Robert Jefferson,2
College English,Robert Miller,2
College English,Robert Wess,2
College English,Robert Yagelski,2
College English,Rosa Eberly,2
College English,Rosalind Hursthouse,2
College English,Rosalyn Eves,2
College English,Roxanne Mountford,2
College English,Ruth Cowan,2
College English,Rául Sánchez,2
College English,S. Halloran,2
College English,Saba Mahmood,2
College English,Sara Webb-Sunderhaus,2
College English,Sarah Gearhart,2
College English,Sarah Robbins,2
College English,Scot Barnett,2
College English,Sharan Merriam,2
College English,Shaun Slattery,2
College English,Shirley K. Rose,2
College English,Staci Perryman-Clark,2
College English,Stephanie Evans,2
College English,Stephanie Kerschbaum,2
College English,Stephen McElroy,2
College English,Stephen North,2
College English,Steve Lamos,2
College English,Steve Parks,2
College English,Steve Westbrook,2
College English,Steven Alvarez,2
College English,Stuart Ching,2
College English,Stuart Selber,2
